Fichier	Complexité en temps	Complexité en espace	Niveau difficulté
../corpus_annote2/recette_27905_annote.xml	16.6	4	2
../corpus_annote2/recette_37072_annote.xml	15.3	4	1
../corpus_annote2/recette_63857_annote.xml	19.4	3	1
../corpus_annote2/recette_223452_annote.xml	25.0	4	2
../corpus_annote2/recette_167760_annote.xml	20.3	3	1
../corpus_annote2/recette_40338_annote.xml	24.299999999999997	5	1
../corpus_annote2/recette_95150_annote.xml	43.6	9	2
../corpus_annote2/recette_29897_annote.xml	12.8	4	1
../corpus_annote2/recette_29419_annote.xml	43.0	7	2
../corpus_annote2/recette_56218_annote.xml	27.0	5	1
../corpus_annote2/recette_93907_annote.xml	10.0	5	1
../corpus_annote2/recette_45638_annote.xml	42.35	9	3
../corpus_annote2/recette_11293_annote.xml	41.0	8	3
../corpus_annote2/recette_26288_annote.xml	19.0	2	1
../corpus_annote2/recette_44424_annote.xml	12.5	4	1
../corpus_annote2/recette_53718_annote.xml	15.9	4	1
../corpus_annote2/recette_16456_annote.xml	18.9	3	2
../corpus_annote2/recette_20651_annote.xml	35.26	5	2
../corpus_annote2/recette_64703_annote.xml	15.5	4	1
../corpus_annote2/recette_40145_annote.xml	108.0	7	1
../corpus_annote2/recette_14960_annote.xml	28.68	3	1
../corpus_annote2/recette_28478_annote.xml	21.81	4	2
../corpus_annote2/recette_38181_annote.xml	43.9	8	1
../corpus_annote2/recette_32210_annote.xml	13.7	1	1
../corpus_annote2/recette_50832_annote.xml	15.9	6	2
../corpus_annote2/recette_71909_annote.xml	21.4	3	2
../corpus_annote2/recette_24330_annote.xml	52.7	7	2
../corpus_annote2/recette_58866_annote.xml	17.5	6	1
../corpus_annote2/recette_28167_annote.xml	16.5	5	2
../corpus_annote2/recette_71098_annote.xml	27.1	8	2
../corpus_annote2/recette_25433_annote.xml	8.3	2	1
../corpus_annote2/recette_70284_annote.xml	23.6	4	2
../corpus_annote2/recette_57766_annote.xml	18.6	4	2
../corpus_annote2/recette_61561_annote.xml	38.81999999999999	10	1
../corpus_annote2/recette_68729_annote.xml	34.5	9	1
../corpus_annote2/recette_170621_annote.xml	23.0	7	1
../corpus_annote2/recette_69535_annote.xml	14.5	3	1
../corpus_annote2/recette_52327_annote.xml	27.75	11	1
../corpus_annote2/recette_30905_annote.xml	11.5	4	2
../corpus_annote2/recette_166640_annote.xml	6.5	4	2
../corpus_annote2/recette_20072_annote.xml	35.7	5	1
../corpus_annote2/recette_72000_annote.xml	22.4	4	2
../corpus_annote2/recette_170760_annote.xml	27.0	3	1
../corpus_annote2/recette_26825_annote.xml	30.03	5	1
../corpus_annote2/recette_36152_annote.xml	38.900000000000006	7	2
../corpus_annote2/recette_68668_annote.xml	28.599999999999998	6	2
../corpus_annote2/recette_62977_annote.xml	24.700000000000003	2	2
../corpus_annote2/recette_34297_annote.xml	25.2	7	2
../corpus_annote2/recette_13775_annote.xml	85.61999999999999	8	2
../corpus_annote2/recette_164585_annote.xml	7.5	1	1
../corpus_annote2/recette_175260_annote.xml	38.0	6	2
../corpus_annote2/recette_28026_annote.xml	48.8	7	2
../corpus_annote2/recette_52638_annote.xml	23.5	2	1
../corpus_annote2/recette_30094_annote.xml	21.5	7	1
../corpus_annote2/recette_167143_annote.xml	29.25	5	2
../corpus_annote2/recette_223271_annote.xml	33.0	6	2
../corpus_annote2/recette_48050_annote.xml	5.5	3	1
../corpus_annote2/recette_65623_annote.xml	23.96	5	2
../corpus_annote2/recette_44718_annote.xml	23.8	6	2
../corpus_annote2/recette_37651_annote.xml	28.0	5	2
../corpus_annote2/recette_218522_annote.xml	20.05	5	2
../corpus_annote2/recette_34788_annote.xml	19.009999999999998	10	1
../corpus_annote2/recette_56124_annote.xml	30.509999999999998	7	2
../corpus_annote2/recette_41218_annote.xml	27.71	5	2
../corpus_annote2/recette_29725_annote.xml	53.01	6	2
../corpus_annote2/recette_32351_annote.xml	26.5	4	1
../corpus_annote2/recette_40004_annote.xml	37.550000000000004	6	1
../corpus_annote2/recette_21982_annote.xml	26.1	8	2
../corpus_annote2/recette_16999_annote.xml	41.5	8	1
../corpus_annote2/recette_86431_annote.xml	18.1	7	1
../corpus_annote2/recette_63087_annote.xml	27.71	7	1
../corpus_annote2/recette_69316_annote.xml	46.2	4	2
../corpus_annote2/recette_45779_annote.xml	14.2	2	1
../corpus_annote2/recette_70829_annote.xml	18.3	2	1
../corpus_annote2/recette_57145_annote.xml	26.9	5	2
../corpus_annote2/recette_25210_annote.xml	39.900000000000006	6	2
../corpus_annote2/recette_19386_annote.xml	32.51	7	1
../corpus_annote2/recette_50780_annote.xml	21.0	8	1
../corpus_annote2/recette_29558_annote.xml	45.45	12	2
../corpus_annote2/recette_28744_annote.xml	23.5	6	2
../corpus_annote2/recette_214986_annote.xml	20.4	5	2
../corpus_annote2/recette_17214_annote.xml	111.5	3	3
../corpus_annote2/recette_21013_annote.xml	38.0	2	2
../corpus_annote2/recette_48732_annote.xml	25.5	8	1
../corpus_annote2/recette_223513_annote.xml	27.5	5	2
../corpus_annote2/recette_69609_annote.xml	30.4	6	2
../corpus_annote2/recette_45266_annote.xml	13.43	8	2
../corpus_annote2/recette_73061_annote.xml	43.5	3	1
../corpus_annote2/recette_18485_annote.xml	25.6	5	1
../corpus_annote2/recette_13986_annote.xml	64.5	6	1
../corpus_annote2/recette_13508_annote.xml	8.0	4	1
../corpus_annote2/recette_32433_annote.xml	9.3	4	1
../corpus_annote2/recette_51083_annote.xml	12.0	3	2
../corpus_annote2/recette_40766_annote.xml	27.099999999999998	4	2
../corpus_annote2/recette_86119_annote.xml	25.52	5	1
../corpus_annote2/recette_48705_annote.xml	21.2	5	1
../corpus_annote2/recette_42494_annote.xml	1.7	2	1
../corpus_annote2/recette_63921_annote.xml	21.299999999999997	5	2
../corpus_annote2/recette_45251_annote.xml	38.0	15	1
../corpus_annote2/recette_68422_annote.xml	36.1	12	2
../corpus_annote2/recette_46388_annote.xml	22.6	6	2
../corpus_annote2/recette_60476_annote.xml	41.0	5	1
../corpus_annote2/recette_40751_annote.xml	47.5	3	2
../corpus_annote2/recette_16520_annote.xml	18.85	6	1
../corpus_annote2/recette_167309_annote.xml	11.8	2	1
../corpus_annote2/recette_37895_annote.xml	26.5	5	1
../corpus_annote2/recette_73549_annote.xml	17.5	5	2
../corpus_annote2/recette_61375_annote.xml	34.5	7	1
../corpus_annote2/recette_60169_annote.xml	18.5	5	1
../corpus_annote2/recette_41052_annote.xml	31.5	8	1
../corpus_annote2/recette_33307_annote.xml	23.71	6	1
../corpus_annote2/recette_51925_annote.xml	11.5	5	1
../corpus_annote2/recette_166368_annote.xml	48.2	12	2
../corpus_annote2/recette_17541_annote.xml	30.0	6	2
../corpus_annote2/recette_72528_annote.xml	13.0	3	1
../corpus_annote2/recette_61108_annote.xml	18.0	6	1
../corpus_annote2/recette_28980_annote.xml	30.5	7	2
../corpus_annote2/recette_64117_annote.xml	28.0	7	3
../corpus_annote2/recette_30932_annote.xml	18.1	4	1
../corpus_annote2/recette_20045_annote.xml	78.32000000000001	10	3
../corpus_annote2/recette_44230_annote.xml	90.8	11	3
../corpus_annote2/recette_41730_annote.xml	42.0	2	1
../corpus_annote2/recette_38966_annote.xml	10.5	1	1
../corpus_annote2/recette_28011_annote.xml	13.5	8	1
../corpus_annote2/recette_22380_annote.xml	28.700000000000003	8	2
../corpus_annote2/recette_56752_annote.xml	37.0	3	2
../corpus_annote2/recette_60555_annote.xml	19.5	3	2
../corpus_annote2/recette_18591_annote.xml	59.900000000000006	8	2
../corpus_annote2/recette_82726_annote.xml	148.2	7	3
../corpus_annote2/recette_24407_annote.xml	76.6	8	2
../corpus_annote2/recette_39824_annote.xml	23.5	7	1
../corpus_annote2/recette_230027_annote.xml	15.5	4	2
../corpus_annote2/recette_29153_annote.xml	18.5	6	1
../corpus_annote2/recette_53252_annote.xml	30.6	4	1
../corpus_annote2/recette_48626_annote.xml	8.7	4	1
../corpus_annote2/recette_214892_annote.xml	63.1	15	2
../corpus_annote2/recette_17300_annote.xml	21.02	3	1
../corpus_annote2/recette_21107_annote.xml	12.7	6	1
../corpus_annote2/recette_171615_annote.xml	23.2	6	2
../corpus_annote2/recette_91306_annote.xml	48.5	9	2
../corpus_annote2/recette_170887_annote.xml	62.5	13	3
../corpus_annote2/recette_19292_annote.xml	51.4	8	3
../corpus_annote2/recette_13103_annote.xml	10.0	4	2
../corpus_annote2/recette_61256_annote.xml	36.0	5	2
../corpus_annote2/recette_24118_annote.xml	31.65	6	1
../corpus_annote2/recette_33224_annote.xml	11.0	5	1
../corpus_annote2/recette_95105_annote.xml	21.5	6	2
../corpus_annote2/recette_51488_annote.xml	8.1	1	1
../corpus_annote2/recette_94319_annote.xml	41.5	6	2
../corpus_annote2/recette_228095_annote.xml	67.51	13	2
../corpus_annote2/recette_21418_annote.xml	14.76	4	1
../corpus_annote2/recette_21896_annote.xml	92.6	11	2
../corpus_annote2/recette_54188_annote.xml	37.0	6	1
../corpus_annote2/recette_212954_annote.xml	27.0	2	2
../corpus_annote2/recette_12162_annote.xml	59.3	8	4
../corpus_annote2/recette_14935_annote.xml	16.8	4	2
../corpus_annote2/recette_29631_annote.xml	32.0	4	2
../corpus_annote2/recette_20479_annote.xml	51.0	4	2
../corpus_annote2/recette_30180_annote.xml	21.3	5	2
../corpus_annote2/recette_36559_annote.xml	35.0	10	1
../corpus_annote2/recette_68263_annote.xml	42.010000000000005	5	1
../corpus_annote2/recette_34383_annote.xml	27.7	4	1
../corpus_annote2/recette_25466_annote.xml	25.0	8	2
../corpus_annote2/recette_60728_annote.xml	93.9	10	2
../corpus_annote2/recette_84182_annote.xml	16.25	6	1
../corpus_annote2/recette_40881_annote.xml	48.2	6	1
../corpus_annote2/recette_175374_annote.xml	27.5	3	2
../corpus_annote2/recette_20166_annote.xml	13.5	6	2
../corpus_annote2/recette_31683_annote.xml	22.6	8	1
../corpus_annote2/recette_13656_annote.xml	9.9	4	1
../corpus_annote2/recette_25451_annote.xml	108.55000000000001	10	2
../corpus_annote2/recette_56518_annote.xml	15.5	2	1
../corpus_annote2/recette_93289_annote.xml	134.0	5	1
../corpus_annote2/recette_33571_annote.xml	38.699999999999996	7	1
../corpus_annote2/recette_22294_annote.xml	44.7	9	2
../corpus_annote2/recette_95650_annote.xml	76.4	5	3
../corpus_annote2/recette_29319_annote.xml	37.62	8	1
../corpus_annote2/recette_86270_annote.xml	29.5	7	1
../corpus_annote2/recette_20151_annote.xml	323.0	6	1
../corpus_annote2/recette_59389_annote.xml	18.509999999999998	2	1
../corpus_annote2/recette_166763_annote.xml	31.1	6	2
../corpus_annote2/recette_30826_annote.xml	36.5	9	2
../corpus_annote2/recette_11593_annote.xml	174.3	12	3
../corpus_annote2/recette_62854_annote.xml	44.1	8	2
../corpus_annote2/recette_26906_annote.xml	20.25	5	1
../corpus_annote2/recette_13349_annote.xml	30.299999999999997	4	1
../corpus_annote2/recette_56007_annote.xml	16.1	4	2
../corpus_annote2/recette_60200_annote.xml	10.5	4	2
../corpus_annote2/recette_82073_annote.xml	21.0	5	2
../corpus_annote2/recette_35839_annote.xml	29.35	7	1
../corpus_annote2/recette_24352_annote.xml	13.4	5	1
../corpus_annote2/recette_28894_annote.xml	8.0	3	1
../corpus_annote2/recette_40127_annote.xml	60.5	9	4
../corpus_annote2/recette_23919_annote.xml	19.5	5	1
../corpus_annote2/recette_94153_annote.xml	20.65	7	1
../corpus_annote2/recette_29606_annote.xml	48.5	7	2
../corpus_annote2/recette_53507_annote.xml	26.6	2	2
../corpus_annote2/recette_58804_annote.xml	8.5	2	1
../corpus_annote2/recette_17455_annote.xml	20.0	5	1
../corpus_annote2/recette_171140_annote.xml	22.4	7	1
../corpus_annote2/recette_68254_annote.xml	16.5	3	2
../corpus_annote2/recette_69048_annote.xml	18.0	5	1
../corpus_annote2/recette_26097_annote.xml	91.1	6	2
../corpus_annote2/recette_34858_annote.xml	30.3	3	1
../corpus_annote2/recette_13134_annote.xml	13.52	4	1
../corpus_annote2/recette_71798_annote.xml	47.0	7	2
../corpus_annote2/recette_39182_annote.xml	13.01	6	1
../corpus_annote2/recette_28667_annote.xml	30.1	11	2
../corpus_annote2/recette_51831_annote.xml	17.0	2	1
../corpus_annote2/recette_15963_annote.xml	32.2	7	1
../corpus_annote2/recette_20633_annote.xml	59.7	6	1
../corpus_annote2/recette_44446_annote.xml	61.99999999999999	9	2
../corpus_annote2/recette_37981_annote.xml	27.5	8	1
../corpus_annote2/recette_83983_annote.xml	23.9	6	1
../corpus_annote2/recette_168193_annote.xml	8.0	2	1
../corpus_annote2/recette_71287_annote.xml	23.0	6	1
../corpus_annote2/recette_24430_annote.xml	17.0	5	1
../corpus_annote2/recette_18928_annote.xml	10.25	4	1
../corpus_annote2/recette_88480_annote.xml	19.0	5	1
../corpus_annote2/recette_12637_annote.xml	29.509999999999998	8	1
../corpus_annote2/recette_230010_annote.xml	11.0	3	3
../corpus_annote2/recette_40645_annote.xml	17.45	7	1
../corpus_annote2/recette_94631_annote.xml	16.0	2	1
../corpus_annote2/recette_38681_annote.xml	32.0	8	1
../corpus_annote2/recette_65062_annote.xml	23.0	8	1
../corpus_annote2/recette_48611_annote.xml	28.71	5	2
../corpus_annote2/recette_27967_annote.xml	11.25	6	1
../corpus_annote2/recette_68536_annote.xml	18.0	7	1
../corpus_annote2/recette_37010_annote.xml	66.1	5	2
../corpus_annote2/recette_51702_annote.xml	31.259999999999998	3	2
../corpus_annote2/recette_67505_annote.xml	12.0	2	1
../corpus_annote2/recette_71425_annote.xml	30.0	7	2
../corpus_annote2/recette_224457_annote.xml	16.5	3	2
../corpus_annote2/recette_91593_annote.xml	28.8	5	2
../corpus_annote2/recette_69188_annote.xml	29.0	11	2
../corpus_annote2/recette_53849_annote.xml	7.0	1	1
../corpus_annote2/recette_17595_annote.xml	61.0	5	1
../corpus_annote2/recette_21792_annote.xml	27.919999999999998	7	2
../corpus_annote2/recette_40976_annote.xml	68.75999999999999	5	2
../corpus_annote2/recette_221448_annote.xml	51.8	2	2
../corpus_annote2/recette_22354_annote.xml	27.0	3	1
../corpus_annote2/recette_164566_annote.xml	38.0	8	2
../corpus_annote2/recette_66206_annote.xml	20.0	6	1
../corpus_annote2/recette_220654_annote.xml	19.5	5	2
../corpus_annote2/recette_56856_annote.xml	25.05	7	3
../corpus_annote2/recette_19889_annote.xml	10.75	2	1
../corpus_annote2/recette_35068_annote.xml	26.0	4	1
../corpus_annote2/recette_55501_annote.xml	39.0	8	2
../corpus_annote2/recette_69497_annote.xml	7.0	3	2
../corpus_annote2/recette_167831_annote.xml	29.8	6	1
../corpus_annote2/recette_51060_annote.xml	25.3	6	2
../corpus_annote2/recette_22129_annote.xml	60.1	6	1
../corpus_annote2/recette_41917_annote.xml	12.9	5	1
../corpus_annote2/recette_13965_annote.xml	37.5	8	1
../corpus_annote2/recette_73082_annote.xml	13.5	6	1
../corpus_annote2/recette_27429_annote.xml	10.0	3	1
../corpus_annote2/recette_31987_annote.xml	49.5	11	1
../corpus_annote2/recette_31509_annote.xml	18.5	6	1
../corpus_annote2/recette_14631_annote.xml	37.11	9	1
../corpus_annote2/recette_22436_annote.xml	53.019999999999996	9	1
../corpus_annote2/recette_29935_annote.xml	45.5	9	2
../corpus_annote2/recette_50763_annote.xml	17.9	2	2
../corpus_annote2/recette_71658_annote.xml	17.3	4	1
../corpus_annote2/recette_73913_annote.xml	12.5	4	1
../corpus_annote2/recette_27136_annote.xml	30.6	11	2
../corpus_annote2/recette_225436_annote.xml	46.599999999999994	5	2
../corpus_annote2/recette_58737_annote.xml	19.4	4	1
../corpus_annote2/recette_84720_annote.xml	3.9	1	1
../corpus_annote2/recette_15894_annote.xml	11.0	4	1
../corpus_annote2/recette_19352_annote.xml	23.0	4	1
../corpus_annote2/recette_92600_annote.xml	18.5	2	1
../corpus_annote2/recette_93892_annote.xml	65.5	6	3
../corpus_annote2/recette_46674_annote.xml	36.9	4	1
../corpus_annote2/recette_27101_annote.xml	21.5	6	2
../corpus_annote2/recette_37876_annote.xml	25.45	7	2
../corpus_annote2/recette_55254_annote.xml	91.71000000000001	6	1
../corpus_annote2/recette_225401_annote.xml	21.799999999999997	3	2
../corpus_annote2/recette_59992_annote.xml	18.5	3	1
../corpus_annote2/recette_229349_annote.xml	44.0	5	2
../corpus_annote2/recette_65804_annote.xml	21.0	1	1
../corpus_annote2/recette_52491_annote.xml	22.41	7	2
../corpus_annote2/recette_217405_annote.xml	60.5	7	2
../corpus_annote2/recette_23302_annote.xml	275.25	14	3
../corpus_annote2/recette_41920_annote.xml	109.8	8	3
../corpus_annote2/recette_173410_annote.xml	15.5	7	1
../corpus_annote2/recette_83874_annote.xml	32.0	4	2
../corpus_annote2/recette_57800_annote.xml	25.0	5	2
../corpus_annote2/recette_27890_annote.xml	57.3	7	1
../corpus_annote2/recette_26602_annote.xml	27.029999999999998	3	2
../corpus_annote2/recette_59003_annote.xml	47.0	7	1
../corpus_annote2/recette_65195_annote.xml	31.1	11	2
../corpus_annote2/recette_223949_annote.xml	18.45	9	2
../corpus_annote2/recette_194363_annote.xml	22.5	6	2
../corpus_annote2/recette_84042_annote.xml	18.9	5	2
../corpus_annote2/recette_15378_annote.xml	18.6	7	1
../corpus_annote2/recette_66231_annote.xml	32.5	1	2
../corpus_annote2/recette_56861_annote.xml	5.5	1	1
../corpus_annote2/recette_19430_annote.xml	42.2	5	2
../corpus_annote2/recette_92162_annote.xml	20.71	5	2
../corpus_annote2/recette_169005_annote.xml	26.6	5	1
../corpus_annote2/recette_212378_annote.xml	25.0	4	2
../corpus_annote2/recette_27663_annote.xml	21.1	4	1
../corpus_annote2/recette_11464_annote.xml	24.1	3	3
../corpus_annote2/recette_225363_annote.xml	40.6	4	2
../corpus_annote2/recette_48915_annote.xml	35.91	4	1
../corpus_annote2/recette_31743_annote.xml	31.7	7	1
../corpus_annote2/recette_43898_annote.xml	61.5	7	1
../corpus_annote2/recette_51735_annote.xml	79.7	11	2
../corpus_annote2/recette_28963_annote.xml	15.5	1	1
../corpus_annote2/recette_39208_annote.xml	32.5	3	2
../corpus_annote2/recette_35540_annote.xml	8.4	4	2
../corpus_annote2/recette_46887_annote.xml	25.5	6	2
../corpus_annote2/recette_48084_annote.xml	72.7	12	3
../corpus_annote2/recette_167197_annote.xml	93.85	8	2
../corpus_annote2/recette_72695_annote.xml	22.7	6	2
../corpus_annote2/recette_63170_annote.xml	29.5	7	1
../corpus_annote2/recette_212539_annote.xml	8.6	5	2
../corpus_annote2/recette_21875_annote.xml	27.3	6	1
../corpus_annote2/recette_58623_annote.xml	45.45	7	2
../corpus_annote2/recette_26721_annote.xml	59.5	2	2
../corpus_annote2/recette_212026_annote.xml	18.1	4	2
../corpus_annote2/recette_62673_annote.xml	63.3	7	2
../corpus_annote2/recette_54474_annote.xml	18.0	4	1
../corpus_annote2/recette_96520_annote.xml	47.0	10	2
../corpus_annote2/recette_30601_annote.xml	47.5	4	2
../corpus_annote2/recette_59120_annote.xml	28.9	8	1
../corpus_annote2/recette_41803_annote.xml	21.0	5	2
../corpus_annote2/recette_221721_annote.xml	19.8	5	2
../corpus_annote2/recette_57923_annote.xml	24.5	5	1
../corpus_annote2/recette_13871_annote.xml	22.599999999999998	8	2
../corpus_annote2/recette_11547_annote.xml	11.0	4	2
../corpus_annote2/recette_48836_annote.xml	19.6	7	1
../corpus_annote2/recette_167925_annote.xml	24.3	8	1
../corpus_annote2/recette_20185_annote.xml	38.5	2	2
../corpus_annote2/recette_38428_annote.xml	15.0	4	1
../corpus_annote2/recette_66312_annote.xml	22.94	4	2
../corpus_annote2/recette_40862_annote.xml	16.799999999999997	2	1
../corpus_annote2/recette_14047_annote.xml	58.5	9	2
../corpus_annote2/recette_24699_annote.xml	31.0	7	2
../corpus_annote2/recette_56942_annote.xml	19.4	5	1
../corpus_annote2/recette_19513_annote.xml	9.0	2	3
../corpus_annote2/recette_25485_annote.xml	32.900000000000006	4	2
../corpus_annote2/recette_26043_annote.xml	30.599999999999998	7	1
../corpus_annote2/recette_96242_annote.xml	39.55	4	1
../corpus_annote2/recette_30163_annote.xml	39.65	1	1
../corpus_annote2/recette_64946_annote.xml	34.0	4	1
../corpus_annote2/recette_20814_annote.xml	78.1	9	2
../corpus_annote2/recette_23543_annote.xml	33.5	8	1
../corpus_annote2/recette_15744_annote.xml	15.5	4	2
../corpus_annote2/recette_67411_annote.xml	25.25	6	1
../corpus_annote2/recette_93742_annote.xml	20.5	7	1
../corpus_annote2/recette_35463_annote.xml	10.9	3	1
../corpus_annote2/recette_173251_annote.xml	22.0	10	1
../corpus_annote2/recette_80355_annote.xml	45.5	5	1
../corpus_annote2/recette_225768_annote.xml	63.4	10	2
../corpus_annote2/recette_224574_annote.xml	106.5	6	2
../corpus_annote2/recette_54321_annote.xml	12.32	4	2
../corpus_annote2/recette_27268_annote.xml	36.8	3	2
../corpus_annote2/recette_17838_annote.xml	65.0	11	2
../corpus_annote2/recette_30154_annote.xml	23.0	7	1
../corpus_annote2/recette_194515_annote.xml	34.5	5	2
../corpus_annote2/recette_42201_annote.xml	49.0	7	2
../corpus_annote2/recette_20823_annote.xml	31.0	6	2
../corpus_annote2/recette_32291_annote.xml	44.5	5	2
../corpus_annote2/recette_67426_annote.xml	21.81	5	1
